Field,RowId,Schedule Name,Asset Route Flag,Asset Number,Asset Description,Asset Group,Asset Group Description,Activity,Activity Department,SCE
G11,2862,PM-WPP-A-E&I UPS UNIT A EU6701A,N,WPP-A-EU6701A,WPP-A-UNINTERRUPTIBLE POWER SUPPLY  UPS UNIT A,UPUB,UNINTERRUPTIBLE POWER SUPPLY(UPS) - DUAL UPS WITH STANDBY BYPASS&RECTIFIER SUPPLIED FROM EMERGENCY POWER SYSTEM,UPUB-Y01-02,E&I,Non SCE
G11,2863,PM-WPP-A-E&I UPS UNIT A EU6701A,N,WPP-A-EU6701A,WPP-A-UNINTERRUPTIBLE POWER SUPPLY  UPS UNIT A,UPUB,UNINTERRUPTIBLE POWER SUPPLY(UPS) - DUAL UPS WITH STANDBY BYPASS&RECTIFIER SUPPLIED FROM EMERGENCY POWER SYSTEM,UPUB-M06-02,E&I,Non SCE
G11,2864,PM-WPP-A-E&I UPS UNIT A EU6701A,N,WPP-A-EU6701A,WPP-A-UNINTERRUPTIBLE POWER SUPPLY  UPS UNIT A,UPUB,UNINTERRUPTIBLE POWER SUPPLY(UPS) - DUAL UPS WITH STANDBY BYPASS&RECTIFIER SUPPLIED FROM EMERGENCY POWER SYSTEM,UPUB-M01-02,E&I,Non SCE
G11,2865,PM-WPP-A-E&I UPS UNIT B EU6701B,N,WPP-A-EU6701B,WPP-A-UNINTERRUPTIBLE POWER SUPPLY  UPS UNIT B,UPUB,UNINTERRUPTIBLE POWER SUPPLY(UPS) - DUAL UPS WITH STANDBY BYPASS&RECTIFIER SUPPLIED FROM EMERGENCY POWER SYSTEM,UPUB-M01-02,E&I,Non SCE
G11,2866,PM-WPP-A-E&I UPS UNIT B EU6701B,N,WPP-A-EU6701B,WPP-A-UNINTERRUPTIBLE POWER SUPPLY  UPS UNIT B,UPUB,UNINTERRUPTIBLE POWER SUPPLY(UPS) - DUAL UPS WITH STANDBY BYPASS&RECTIFIER SUPPLIED FROM EMERGENCY POWER SYSTEM,UPUB-M06-02,E&I,Non SCE
G11,2867,PM-WPP-A-E&I UPS UNIT B EU6701B,N,WPP-A-EU6701B,WPP-A-UNINTERRUPTIBLE POWER SUPPLY  UPS UNIT B,UPUB,UNINTERRUPTIBLE POWER SUPPLY(UPS) - DUAL UPS WITH STANDBY BYPASS&RECTIFIER SUPPLIED FROM EMERGENCY POWER SYSTEM,UPUB-Y01-02,E&I,Non SCE
G11,2868,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP B P5310B,N,WPP-A-P5310B,WPP-A-PPD INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M06-02,MECH,Non SCE
G11,2869,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP B P5310B,N,WPP-A-P5310B,WPP-A-PPD INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-Y01-02,MECH,Non SCE
G11,2870,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP B P5310B,N,WPP-A-P5310B,WPP-A-PPD INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M01-02,MECH,Non SCE
G11,2871,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP B P5310B,N,WPP-A-P5310B,WPP-A-PPD INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-05,MECH,Non SCE
G11,2872,PM-WPP-A-MEC CLOSED DRAIN PUMP A P5510A,N,WPP-A-P5510A,WPP-A-CLOSED DRAINS PUMP A,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y02-01,MECH,Non SCE
G11,2873,PM-WPP-A-MEC CLOSED DRAIN PUMP A P5510A,N,WPP-A-P5510A,WPP-A-CLOSED DRAINS PUMP A,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y04-02,MECH,Non SCE
G11,2874,PM-WPP-A-MEC CLOSED DRAIN PUMP A P5510A,N,WPP-A-P5510A,WPP-A-CLOSED DRAINS PUMP A,PUCE,PUMPS - CENTRIFUGAL,PUCE-M06-02,MECH,Non SCE
G11,2875,PM-WPP-A-MEC CLOSED DRAIN PUMP A P5510A,N,WPP-A-P5510A,WPP-A-CLOSED DRAINS PUMP A,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y01-02,MECH,Non SCE
G11,2876,PM-WPP-A-MEC CLOSED DRAIN PUMP B P5510B,N,WPP-A-P5510B,WPP-A-CLOSED DRAINS PUMP B,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y04-02,MECH,Non SCE
G11,2877,PM-WPP-A-MEC CLOSED DRAIN PUMP B P5510B,N,WPP-A-P5510B,WPP-A-CLOSED DRAINS PUMP B,PUCE,PUMPS - CENTRIFUGAL,PUCE-M06-02,MECH,Non SCE
G11,2878,PM-WPP-A-MEC CLOSED DRAIN PUMP B P5510B,N,WPP-A-P5510B,WPP-A-CLOSED DRAINS PUMP B,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y02-01,MECH,Non SCE
G11,2879,PM-WPP-A-MEC CLOSED DRAIN PUMP B P5510B,N,WPP-A-P5510B,WPP-A-CLOSED DRAINS PUMP B,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y01-02,MECH,Non SCE
G11,2880,PM-WPP-A-MEC FORWARD DEMULSIFIER PUMP A P5320A,N,WPP-A-P5320A,WPP-A-FORWARD DEMULSIFIER INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M01-02,MECH,Non SCE
G11,2881,PM-WPP-A-MEC FORWARD DEMULSIFIER PUMP A P5320A,N,WPP-A-P5320A,WPP-A-FORWARD DEMULSIFIER INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M06-02,MECH,Non SCE
G11,2882,PM-WPP-A-MEC FORWARD DEMULSIFIER PUMP A P5320A,N,WPP-A-P5320A,WPP-A-FORWARD DEMULSIFIER INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-Y01-02,MECH,Non SCE
G11,2883,PM-WPP-A-MEC FORWARD DEMULSIFIER PUMP A P5320A,N,WPP-A-P5320A,WPP-A-FORWARD DEMULSIFIER INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-05,MECH,Non SCE
G11,2884,PM-WPP-A-MEC FORWARD DEMULSIFIER PUMP B P5320B,N,WPP-A-P5320B,WPP-A-FORWARD DEMULSIFIER INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M01-02,MECH,Non SCE
G11,2885,PM-WPP-A-MEC FORWARD DEMULSIFIER PUMP B P5320B,N,WPP-A-P5320B,WPP-A-FORWARD DEMULSIFIER INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M06-02,MECH,Non SCE
G11,2886,PM-WPP-A-MEC FORWARD DEMULSIFIER PUMP B P5320B,N,WPP-A-P5320B,WPP-A-FORWARD DEMULSIFIER INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-Y01-02,MECH,Non SCE
G11,2887,PM-WPP-A-MEC FORWARD DEMULSIFIER PUMP B P5320B,N,WPP-A-P5320B,WPP-A-FORWARD DEMULSIFIER INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-05,MECH,Non SCE
G11,2888,PM-WPP-A-MEC GASCORROSION INHIBITOR  PUMP A P5330A,N,WPP-A-P5330A,WPP-A-GASCORROSION INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M06-02,MECH,Non SCE
G11,2889,PM-WPP-A-MEC GASCORROSION INHIBITOR  PUMP A P5330A,N,WPP-A-P5330A,WPP-A-GASCORROSION INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-Y01-02,MECH,Non SCE
G11,2890,PM-WPP-A-MEC GASCORROSION INHIBITOR  PUMP A P5330A,N,WPP-A-P5330A,WPP-A-GASCORROSION INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M01-02,MECH,Non SCE
G11,2891,PM-WPP-A-MEC GASCORROSION INHIBITOR  PUMP A P5330A,N,WPP-A-P5330A,WPP-A-GASCORROSION INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-05,MECH,Non SCE
G11,2892,PM-WPP-A-MEC GASCORROSION INHIBITOR  PUMP B P5330B,N,WPP-A-P5330B,WPP-A-GAS CORROSION INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M01-02,MECH,Non SCE
G11,2893,PM-WPP-A-MEC GASCORROSION INHIBITOR  PUMP B P5330B,N,WPP-A-P5330B,WPP-A-GAS CORROSION INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-Y01-02,MECH,Non SCE
G11,2894,PM-WPP-A-MEC GASCORROSION INHIBITOR  PUMP B P5330B,N,WPP-A-P5330B,WPP-A-GAS CORROSION INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M06-02,MECH,Non SCE
G11,2895,PM-WPP-A-MEC GASCORROSION INHIBITOR  PUMP B P5330B,N,WPP-A-P5330B,WPP-A-GAS CORROSION INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-05,MECH,Non SCE
G11,2896,PM-WPP-A- MTN(MEC-E&I) HVAC UNIT A UY8310A,N,WPP-A-UY8310A,WPP-A-HVAC PACKAGE UNIT A,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-M03-02,MECH,Non SCE
G11,2897,PM-WPP-A- MTN(MEC-E&I) HVAC UNIT A UY8310A,N,WPP-A-UY8310A,WPP-A-HVAC PACKAGE UNIT A,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-Y01-03,MTN-OFFSHO,Non SCE
G11,2898,PM-WPP-A- MTN(MEC-E&I) HVAC UNIT A UY8310A,N,WPP-A-UY8310A,WPP-A-HVAC PACKAGE UNIT A,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-Y03-01,MECH,Non SCE
G11,2899,PM-WPP-A-MTN(MEC-E&I) HVAC UNIT A UY8320A,N,WPP-A-UY8320A,WPP-A-HVAC PACKAGE UNIT A,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-M03-02,MECH,Non SCE
G11,2900,PM-WPP-A-MTN(MEC-E&I) HVAC UNIT A UY8320A,N,WPP-A-UY8320A,WPP-A-HVAC PACKAGE UNIT A,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-Y03-01,MECH,Non SCE
G11,2901,PM-WPP-A-MTN(MEC-E&I) HVAC UNIT A UY8320A,N,WPP-A-UY8320A,WPP-A-HVAC PACKAGE UNIT A,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-Y01-03,MTN-OFFSHO,Non SCE
G11,2902,PM-WPP-A-MTN(MEC-E&I) HVAC UNIT B UY8310B,N,WPP-A-UY8310B,WPP-A-HVAC PACKAGE UNIT B,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-Y03-01,MECH,Non SCE
G11,2903,PM-WPP-A-MTN(MEC-E&I) HVAC UNIT B UY8310B,N,WPP-A-UY8310B,WPP-A-HVAC PACKAGE UNIT B,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-M03-02,MECH,Non SCE
G11,2904,PM-WPP-A-MTN(MEC-E&I) HVAC UNIT B UY8310B,N,WPP-A-UY8310B,WPP-A-HVAC PACKAGE UNIT B,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-Y01-03,MTN-OFFSHO,Non SCE
G11,2905,PM-WPP-A-MTN(MEC-E&I) HVAC UNIT B UY8320B,N,WPP-A-UY8320B,WPP-A-HVAC PACKAGE UNIT B,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-M03-02,MECH,Non SCE
G11,2906,PM-WPP-A-MTN(MEC-E&I) HVAC UNIT B UY8320B,N,WPP-A-UY8320B,WPP-A-HVAC PACKAGE UNIT B,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-Y03-01,MECH,Non SCE
G11,2907,PM-WPP-A-MTN(MEC-E&I) HVAC UNIT B UY8320B,N,WPP-A-UY8320B,WPP-A-HVAC PACKAGE UNIT B,PASK,PACKAGED AND SKID MOUNTED UNIT -PACKAGED AND SKID MOUNTED UNIT,BSAC-Y01-03,MTN-OFFSHO,Non SCE
G11,2908,PM-WPP-A-MEC LIQUID CORR. INHIBITOR  PUMP A P5340A,N,WPP-A-P5340A,WPP-A-LIQUID CORROSION INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M01-02,MECH,Non SCE
G11,2909,PM-WPP-A-MEC LIQUID CORR. INHIBITOR  PUMP A P5340A,N,WPP-A-P5340A,WPP-A-LIQUID CORROSION INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-Y01-02,MECH,Non SCE
G11,2910,PM-WPP-A-MEC LIQUID CORR. INHIBITOR  PUMP A P5340A,N,WPP-A-P5340A,WPP-A-LIQUID CORROSION INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M06-02,MECH,Non SCE
G11,2911,PM-WPP-A-MEC LIQUID CORR. INHIBITOR  PUMP A P5340A,N,WPP-A-P5340A,WPP-A-LIQUID CORROSION INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-05,MECH,Non SCE
G11,2912,PM-WPP-A-MEC LIQUID CORR. INHIBITOR  PUMP B P5340B,N,WPP-A-P5340B,WPP-A-LIQUID CORROSION INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M06-02,MECH,Non SCE
G11,2913,PM-WPP-A-MEC LIQUID CORR. INHIBITOR  PUMP B P5340B,N,WPP-A-P5340B,WPP-A-LIQUID CORROSION INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M01-02,MECH,Non SCE
G11,2914,PM-WPP-A-MEC LIQUID CORR. INHIBITOR  PUMP B P5340B,N,WPP-A-P5340B,WPP-A-LIQUID CORROSION INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-Y01-02,MECH,Non SCE
G11,2915,PM-WPP-A-MEC LIQUID CORR. INHIBITOR  PUMP B P5340B,N,WPP-A-P5340B,WPP-A-LIQUID CORROSION INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-05,MECH,Non SCE
G11,2916,PM-WPP-A-MEC PRODUCED WATER BOOSTER PUMP A P3310A,N,WPP-A-P3310A,WPP-A-PRODUCED WATER BOOSTER PUMP A,PUCE,PUMPS - CENTRIFUGAL,PUCE-M03-06,MECH,Non SCE
G11,2917,PM-WPP-A-MEC PRODUCED WATER BOOSTER PUMP A P3310A,N,WPP-A-P3310A,WPP-A-PRODUCED WATER BOOSTER PUMP A,PUCE,PUMPS - CENTRIFUGAL,PUCE-M06-04,MECH,Non SCE
G11,2918,PM-WPP-A-MEC PRODUCED WATER BOOSTER PUMP A P3310A,N,WPP-A-P3310A,WPP-A-PRODUCED WATER BOOSTER PUMP A,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y01-03,MECH,Non SCE
G11,2919,PM-WPP-A-MEC PRODUCED WATER BOOSTER PUMP B P3310B,N,WPP-A-P3310B,WPP-A-PRODUCED WATER BOOSTER PUMP B,PUCE,PUMPS - CENTRIFUGAL,PUCE-M03-06,MECH,Non SCE
G11,2920,PM-WPP-A-MEC PRODUCED WATER BOOSTER PUMP B P3310B,N,WPP-A-P3310B,WPP-A-PRODUCED WATER BOOSTER PUMP B,PUCE,PUMPS - CENTRIFUGAL,PUCE-M06-04,MECH,Non SCE
G11,2921,PM-WPP-A-MEC PRODUCED WATER BOOSTER PUMP B P3310B,N,WPP-A-P3310B,WPP-A-PRODUCED WATER BOOSTER PUMP B,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y01-03,MECH,Non SCE
G11,2922,PM-WPP-A-MEC PRODUCE WATER INJECTION PUMP A P3410A,N,WPP-A-P3410A,WPP-A-PRODUCED WATER INJECTION PUMPS A,PUCE,PUMPS - CENTRIFUGAL,PUCE-M30-01,MECH,Non SCE
G11,2923,PM-WPP-A-MEC PRODUCE WATER INJECTION PUMP A P3410A,N,WPP-A-P3410A,WPP-A-PRODUCED WATER INJECTION PUMPS A,PUCE,PUMPS - CENTRIFUGAL,PUCE-M03-04,MECH,Non SCE
G11,2924,PM-WPP-A-MEC PRODUCE WATER INJECTION PUMP A P3410A,N,WPP-A-P3410A,WPP-A-PRODUCED WATER INJECTION PUMPS A,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y01-04,MECH,Non SCE
G11,2925,PM-WPP-A-MEC PRODUCE WATER INJECTION PUMP B P3410B,N,WPP-A-P3410B,WPP-A-PRODUCED WATER INJECTION PUMPS B,PUCE,PUMPS - CENTRIFUGAL,PUCE-M30-01,MECH,Non SCE
G11,2926,PM-WPP-A-MEC PRODUCE WATER INJECTION PUMP B P3410B,N,WPP-A-P3410B,WPP-A-PRODUCED WATER INJECTION PUMPS B,PUCE,PUMPS - CENTRIFUGAL,PUCE-M03-04,MECH,Non SCE
G11,2927,PM-WPP-A-MEC PRODUCE WATER INJECTION PUMP B P3410B,N,WPP-A-P3410B,WPP-A-PRODUCED WATER INJECTION PUMPS B,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y01-04,MECH,Non SCE
G11,2928,PM-WPP-A-MEC PRODUCE WATER INJECTION PUMP C P3410C,N,WPP-A-P3410C,WPP-A-PRODUCED WATER INJECTION PUMP C,PUCE,PUMPS - CENTRIFUGAL,PUCE-M30-01,MECH,Non SCE
G11,2929,PM-WPP-A-MEC PRODUCE WATER INJECTION PUMP C P3410C,N,WPP-A-P3410C,WPP-A-PRODUCED WATER INJECTION PUMP C,PUCE,PUMPS - CENTRIFUGAL,PUCE-M03-04,MECH,Non SCE
G11,2930,PM-WPP-A-MEC PRODUCE WATER INJECTION PUMP C P3410C,N,WPP-A-P3410C,WPP-A-PRODUCED WATER INJECTION PUMP C,PUCE,PUMPS - CENTRIFUGAL,PUCE-Y01-04,MECH,Non SCE
G11,2931,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP A P5350A,N,WPP-A-P5350A,WPP-A-REVERSE DEMULSIFIER INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M01-02,MECH,Non SCE
G11,2932,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP A P5350A,N,WPP-A-P5350A,WPP-A-REVERSE DEMULSIFIER INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M06-02,MECH,Non SCE
G11,2933,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP A P5350A,N,WPP-A-P5350A,WPP-A-REVERSE DEMULSIFIER INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-Y01-02,MECH,Non SCE
G11,2934,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP A P5350A,N,WPP-A-P5350A,WPP-A-REVERSE DEMULSIFIER INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-05,MECH,Non SCE
G11,2935,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP B P5350B,N,WPP-A-P5350B,WPP-A-REVERSE DEMULSIFIER INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-Y01-02,MECH,Non SCE
G11,2936,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP B P5350B,N,WPP-A-P5350B,WPP-A-REVERSE DEMULSIFIER INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M01-02,MECH,Non SCE
G11,2937,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP B P5350B,N,WPP-A-P5350B,WPP-A-REVERSE DEMULSIFIER INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M06-02,MECH,Non SCE
G11,2938,PM-WPP-A-MEC REVERSE DEMULSIFIER INJ PUMP B P5350B,N,WPP-A-P5350B,WPP-A-REVERSE DEMULSIFIER INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-05,MECH,Non SCE
G11,2939,PM-WPP-A-OPERATOR PIGGING FROM WPP-A TO FSO,N,WPP-A-PIPE-CRUDE EXPORT,WPP-A- 6 INCH CRUDE EXPORT PIPELINE FROM WPP-A TO FSO,BSST,"BUILDINGS, STRUCTURES AND HVAC-STRUCTURES",PIG-W12-02,OPT,
G11,2940,PM-WHP-B-OPERATOR PIGGING FROM WHP-B TO WPP-A,N,WHP-B-PIPE-CRUDE EXPORT,WHP-B-8 INCH CRUDE EXPORT PIPELINE FROM WHP-B TO WPP-A,BSST,"BUILDINGS, STRUCTURES AND HVAC-STRUCTURES",PIG-W12-03,OPT,
G11,2941,PM-WPP-A-MEC SCALE INHIBITOR INJECT PUMP A P5360A,N,WPP-A-P5360A,WPP-A-SCALE INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M06-02,MECH,Non SCE
G11,2942,PM-WPP-A-MEC SCALE INHIBITOR INJECT PUMP A P5360A,N,WPP-A-P5360A,WPP-A-SCALE INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M01-02,MECH,Non SCE
G11,2943,PM-WPP-A-MEC SCALE INHIBITOR INJECT PUMP A P5360A,N,WPP-A-P5360A,WPP-A-SCALE INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-Y01-02,MECH,Non SCE
G11,2944,PM-WPP-A-MEC SCALE INHIBITOR INJECT PUMP A P5360A,N,WPP-A-P5360A,WPP-A-SCALE INHIBITOR INJECTION PUMP A,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-05,MECH,Non SCE
G11,2945,PM-WPP-A-MEC SCALE INHIBITOR INJECT PUMP B P5360B,N,WPP-A-P5360B,WPP-A-SCALE INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M06-02,MECH,Non SCE
G11,2946,PM-WPP-A-MEC SCALE INHIBITOR INJECT PUMP B P5360B,N,WPP-A-P5360B,WPP-A-SCALE INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-Y01-02,MECH,Non SCE
G11,2947,PM-WPP-A-MEC SCALE INHIBITOR INJECT PUMP B P5360B,N,WPP-A-P5360B,WPP-A-SCALE INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M01-02,MECH,Non SCE
G11,2948,PM-WPP-A-MEC SCALE INHIBITOR INJECT PUMP B P5360B,N,WPP-A-P5360B,WPP-A-SCALE INHIBITOR INJECTION PUMP B,PUCD,PUMPS-CHEMICAL DOSING AND TRANSFER PUMPS,PUCD-M03-05,MECH,Non SCE
G11,2949,PM-WHP-B-E&I HVAC BATTERY ROOM FAN A UJ8320A,N,WHP-B-UJ8320A,WHP-B-BATTERY ROOM FAN UNIT A,BSVF,"BUILDINGS, STRUCTURES AND HVAC -  VENTILATION FANS",BSVF-M06-01,MECH,
G11,2950,PM-WHP-B-E&I HVAC BATTERY ROOM FAN B UJ8320B,N,WHP-B-UJ8320B,WHP-B-BATTERY ROOM FAN UNIT B,BSVF,"BUILDINGS, STRUCTURES AND HVAC -  VENTILATION FANS",BSVF-M06-01,MECH,
G11,2951,PM-WPP-A-E&I HVAC  KITCHEN EXHAUST FAN A UJ8310A,N,WPP-A-UJ8310A,WPP-A-KITCHEN EXHAUST FAN UNIT A,BSVF,"BUILDINGS, STRUCTURES AND HVAC -  VENTILATION FANS",BSVF-M06-01,MECH,Non SCE
G11,2952,PM-WPP-A-E&I HVAC  KITCHEN EXHAUST FAN B UJ8310B,N,WPP-A-UJ8310B,WPP-A-KITCHEN EXHAUST FAN UNIT B,BSVF,"BUILDINGS, STRUCTURES AND HVAC -  VENTILATION FANS",BSVF-M06-01,MECH,Non SCE
G11,2953,PM-WPP-A-E&I HVAC BATTERY ROOM EXHAUST FAN UJ8320A,N,WPP-A-UJ8320A,WPP-A-BATTERY ROOM EXHAUST FAN UNIT A,BSVF,"BUILDINGS, STRUCTURES AND HVAC -  VENTILATION FANS",BSVF-M06-01,MECH,Non SCE
G11,2954,PM-WPP-A-E&I HVAC BATTERY ROOM EXHAUST FAN UJ8320B,N,WPP-A-UJ8320B,WPP-A-BATTERY ROOM EXHAUST FAN UNIT B,BSVF,"BUILDINGS, STRUCTURES AND HVAC -  VENTILATION FANS",BSVF-M06-01,MECH,Non SCE
G11,2955,PM-WHP-B-E&I UPS BATTERY EB-EU6701,N,WHP-B-EB-EU6701,WHP-B-UPS BATTERY(TOTAL 108 CELLS),EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-Y01-04,E&I,Non SCE
G11,2956,PM-WHP-B-E&I UPS BATTERY EB-EU6701,N,WHP-B-EB-EU6701,WHP-B-UPS BATTERY(TOTAL 108 CELLS),EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-Y02-02,E&I,Non SCE
G11,2957,PM-WHP-B-E&I UPS BATTERY EB-EU6701,N,WHP-B-EB-EU6701,WHP-B-UPS BATTERY(TOTAL 108 CELLS),EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M02-01,E&I,Non SCE
G11,2958,PM-WHP-B-E&I UPS BATTERY EB-EU6701,N,WHP-B-EB-EU6701,WHP-B-UPS BATTERY(TOTAL 108 CELLS),EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M06-03,E&I,Non SCE
G11,2959,PM-WHP-B-E&I CHARGER BATTERY EB-ER6701,N,WHP-B-EB-ER6701,WHP-B- CHARGER BATTERY(TOTAL 54 CELLS),EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-Y01-04,E&I,Non SCE
